ind,activity_label,ctx_a,ctx_b,ctx,endings,source_id,split,split_type,label
823,Using uneven bars,A person pours different colors of paint on a surface.,the man,"He then holds up a small silver piece and begins sticking it into the chain of the bike. Next, he takes a black utensil, moves the pedals around and takes the chain completely off. he","['shakes a disc and the man drops his weight.', 'is shown lifting a weight as a crowd watches.', 'stands next to him while he drops the weight.', 'runs into him, helping him.']",activitynet~v_HBJzxWj7CaY,train,indomain,2
457,Roof shingle removal,She then takes a liner brush to do some finer detailing on the painting such as branches of a tree.,a pair of tongs,The camera pans in on a volleyball player while she plays a game with others. the camera,"['adds about one third of the white food coloring.', 'spoons some food out of the pan.', 'stirs everything in the pot together.', 'boils water in the pot.']",activitynet~v_IBkHS9Zl2z8,train,indomain,3
1096,Putting on makeup,A man dressed in a camouflaged suit is standing in a large grassy field with other people and he's pulling on a string we can barely see. There are a lot of other people moving around on the field doing their own thing.,we,A man has a hookah in his mouth and he is inhaling smoke for a while. he,"['poses and throws her arms in the air hanging upside down while smiling and displaying a thumbs up.', 'comes up to the surface and speaks to the camera while several more shots of water are shown.', 'holds the camera near a calm body of water and continues swimming back and fourth.', 'is grabbing poles off of a board and attempting to pole vaults over the side.']",activitynet~v_-qGmUrF_7v4,train,indomain,2
971,Fixing the roof,A large kite is seen flying over a beach with people wandering around on the sides.,he,People on a boat suit up in scuba gear then jump into the water. scuba divers,"[""plays the guitar in a reverse manner and as he's playing, he sways slightly from side to side as if he's having trouble in feeling all the way down there."", 'then begins pulling off all kinds of meat from a large bowl with tongs and pans with a distance shown from the container.', 'then takes a bite off of the piece of meat, chews slowly and makes a face before continuing on.', ""then places the meat into a large pot and pours liquids onto it until it's fully covered and begins to season it with various seasonings and at the same time the names of the seasonings appear on the screen as each seasonings fall.""]",activitynet~v_9FAPy8NVDgY,train,indomain,0
166,Longboarding,A construction worker is standing and talking to the camera while holding a sprayer.,the camera,"The mixed sauce from the clear bowl is then shown being spread onto the bread with a spoon and the meat, cheese and shredded white food is put onto the bread, topped with the other bread, and then sliced in half diagonally. the sandwich","['are shown and two lids.', 'then get chopped up individually and each individually gets thrown into the bowl where it begins to get mixed by a whisk and then seasoned with salt and pepper and mixed some more.', 'are added into the mix as well a wooden bowl has being used as an ingredient by the person wearing the hazmat suit to prep for preparation.', 'are laid out followed by marinara sauce on a spoon after each spoonful.']",activitynet~v_HddRC-twMLc,train,indomain,0
1360,Painting,We see 5 men walking down the street sides by side. A man looks at the men. A lady looks at the men.,a lady,"Five different people tosses a freebie in the air and a dog jumps and catch the freebie in his mouth, the dog then moves on to the next person and do the same thing as many people watch from a distances. there","['continue into the basket to hit it back to their opponent.', 'continue to run fast near the goal area with the goalie curling around behind them.', 'go on to attack a blue ball near a penalty.', 'play five rounds continuously using back hand swings until the player in black misses a shot.']",activitynet~v_9riZioI46sM,train,indomain,3
871,Welding,"As they come around the corner, they hold on to each others shirts and come down the slanted road in a single file line and a boy is shown holding a camera with a selfie stick recording the action.",they,Two men are seen holding hands with a ref holding them together and leads into an arm wrestling match. one man,"['then begins to solder a disassembled bicycle on the ground in a backyard.', 'and his father crank up the generator and remove the solder.', 'demonstrates to tattoo himself with the solder using a tattoo gun.', 'is seen welding a machine and turning off the machine before reputting it.']",activitynet~v_CZISTSKNsSk,train,indomain,3
739,Preparing pasta,A shirtless man is standing on porch while instructing how to build a redneck fire.,the group,A man stands by a pole vault rig while a series of vaulters is shown attempting the vault with varying degrees of success. a group of people wearing white uniforms,"['winds back her shoulders than spins her body throwing a shot put.', 'runs towards a large impressive pinata blocking her shot put throw.', 'performs the throw by jumping down and sneaking into the field behind other persons body to start the throw.', 'bounces the 12 disc in her right hand as the large brown net for the throw flies over her head.']",activitynet~v_7BM40jqPYgA,train,indomain,3
95,River tubing,A man is seen playing the drums with another man beside him with several lights flash around his face.,the player,A man is talking as he looks at a bicycle. he,"['sits in a barber chair.', 'walks through the room.', 'shakes a man on a chair.', 'stands ready in the union jack arm chair.']",activitynet~v_BWanQWn1OYQ,train,indomain,0
722,Arm wrestling,A man begins to play a set of drums with the camera showing him from several different angles.,he,"A woman blowing kisses at the camera, then inserting her contact lenses. She begins to put eye shadow on her eyelids and rubbing it in. she","['holds her down as she stands on it.', 'takes out a trail marker from his pocket.', 'leaps over a fence.', 'ties the rope into a knot.']",activitynet~v_-nskwoky7vk,train,indomain,1
1097,Mixing drinks,We see a man and a woman playing competitive rock paper scissors cut with scenes of the crowd.,then people,The man cracks an egg and whisks the ingredients in a bowl. A ladle is shown next to the bowl. the man,"['then uses a cleaning solution to smooth down the layer and shows the finished repair.', 'then uses a knife to cut off any remaining wall paper.', 'then uses a toothbrush to stain the underside of the wall paper before wiping it off.', 'shows how to apply primer to prep the wall for painting.']",activitynet~v_0H_9zlnmW4U,train,indomain,3
438,Scuba diving,We see a lady washing a white towel in a sink. The lady lifts the towel up. The lady picks something up off the floor.,the people,Peolpe are running wearing stilts in an avenue. man,"['continues turning to talk back to the woman who is leaning down doing various exercises while still talking to the female with the fur hood over her head.', 'gets in the back seat of the car and shuts the door behind him while the woman in the fur hooded coat waves at the other woman who is moving towards the drivers side car door.', 'takes his pants off and plays with the snow on the car.', 'then loses himself in an animated animation and begins talking to the woman in the fur covered coat talking.']",activitynet~v_-2dxp-mv2zo,train,indomain,2
